order_id,customer_id,product_id,factory_id,order_date,ship_date,quantity,unit_price,discount_pct,revenue,region,sales_channel,priority
ORD01246,CUST233,PROD012,FACT07,2024-07-09,2024-07-12,410,220.2,18.4,73670.11,Middle East,Direct,Low
ORD01247,CUST002,PROD055,FACT12,2024-06-25,2024-07-08,280,584.12,17.1,135585.93,Middle East,Direct,Medium
ORD01248,CUST001,PROD033,FACT04,2024-02-16,2024-02-19,54,274.73,12.4,12995.83,Europe,Distributor,Medium
ORD01249,CUST239,PROD001,FACT06,2024-10-26,2024-11-01,21,319.33,21.6,5257.45,Middle East,Government Tender,Medium
ORD01250,CUST055,PROD061,FACT06,2023-07-24,2023-08-05,97,515.84,5.5,47284.47,Asia Pacific,Online B2B,Medium
ORD01251,CUST495,PROD005,FACT09,2023-09-04,2023-09-15,346,340.25,17.5,97124.36,North America,Online B2B,Medium
ORD01252,CUST220,PROD099,FACT02,2023-09-26,2023-09-30,138,463.58,9.5,57896.51,Asia Pacific,Distributor,Medium
ORD01253,CUST104,PROD009,FACT04,2024-09-09,2024-09-23,42,280.28,0.4,11724.67,Asia Pacific,Government Tender,Low
ORD01254,CUST355,PROD033,FACT04,2023-04-08,2023-04-22,413,264.75,3.7,105296.11,Europe,Online B2B,High
ORD01255,CUST418,PROD102,FACT07,2023-10-25,2023-10-28,441,98.03,3.8,41588.44,South Asia,Direct,Medium
ORD01256,CUST448,PROD076,FACT01,2024-09-16,2024-09-23,246,906.74,23.2,171308.57,North America,Online B2B,Medium
ORD01257,CUST324,PROD032,FACT05,2023-03-07,2023-03-20,419,208.01,15.0,74082.76,Asia Pacific,Distributor,Low
ORD01258,CUST338,PROD027,FACT11,2024-05-27,2024-06-03,28,291.22,8.2,7485.52,Asia Pacific,Distributor,Low
ORD01259,CUST396,PROD045,FACT04,2023-03-01,2023-03-09,396,524.18,22.5,160870.84,South Asia,Government Tender,Low
ORD01260,CUST306,PROD028,FACT02,2022-04-15,2022-04-20,58,156.75,3.9,8736.93,Asia Pacific,Direct,High
ORD01261,CUST277,PROD019,FACT05,2022-09-09,2022-09-18,127,224.87,1.9,28015.88,Asia Pacific,Online B2B,Medium
ORD01262,CUST010,PROD034,FACT09,2023-10-07,2023-10-11,428,548.74,14.2,201510.5,Asia Pacific,Distributor,High
ORD01263,CUST341,PROD072,FACT08,2022-06-27,2022-07-08,263,307.51,10.6,72302.37,Asia Pacific,Government Tender,Low
ORD01264,CUST104,PROD010,FACT09,2023-12-21,2023-12-23,144,591.98,2.7,82943.5,Asia Pacific,Direct,Medium
ORD01265,CUST345,PROD080,FACT07,2024-12-16,2024-12-22,468,339.61,12.3,139388.17,South Asia,Online B2B,Medium
ORD01266,CUST370,PROD001,FACT10,2024-06-10,2024-06-17,93,314.96,11.8,25834.91,Asia Pacific,Direct,Medium
ORD01267,CUST465,PROD090,FACT07,2023-02-13,2023-02-25,35,448.05,12.6,13705.85,Europe,Direct,Medium
ORD01268,CUST371,PROD114,FACT02,2024-08-11,2024-08-25,92,399.16,14.1,31544.82,Asia Pacific,Direct,Medium
ORD01269,CUST198,PROD082,FACT12,2022-09-19,2022-09-23,263,432.19,16.7,94683.75,South Asia,Distributor,Medium
ORD01270,CUST014,PROD051,FACT03,2024-01-12,2024-01-15,470,473.21,10.4,199278.2,Asia Pacific,Government Tender,Medium
ORD01271,CUST485,PROD103,FACT11,2023-10-16,2023-10-20,14,198.39,15.9,2335.84,Europe,Direct,Medium
ORD01272,CUST168,PROD113,FACT10,2023-07-29,2023-08-02,315,330.74,11.0,92722.96,South Asia,Direct,Medium
ORD01273,CUST360,PROD103,FACT08,2022-04-28,2022-05-06,484,202.64,2.0,96116.2,Asia Pacific,Direct,Low
ORD01274,CUST338,PROD022,FACT11,2024-08-28,2024-08-30,318,109.5,9.0,31687.11,Asia Pacific,Distributor,High
ORD01275,CUST030,PROD094,FACT02,2022-11-04,2022-11-16,202,208.14,15.6,35485.37,Asia Pacific,Direct,High
ORD01276,CUST457,PROD045,FACT07,2023-05-05,2023-05-10,376,507.25,10.1,171462.67,Europe,Government Tender,Medium
ORD01277,CUST014,PROD002,FACT12,2024-01-27,2024-02-08,322,451.36,11.5,128624.06,Asia Pacific,Distributor,Medium
ORD01278,CUST238,PROD107,FACT06,2023-10-10,2023-10-14,278,169.37,6.3,44118.51,Asia Pacific,Online B2B,Medium
ORD01279,CUST436,PROD072,FACT12,2023-08-31,2023-09-11,144,304.97,4.7,41851.64,Middle East,Online B2B,High
ORD01280,CUST366,PROD117,FACT10,2024-01-07,2024-01-19,355,315.72,20.7,88879.92,Asia Pacific,Distributor,Medium
ORD01281,CUST401,PROD107,FACT04,2022-01-24,2022-02-01,495,162.31,16.8,66845.75,Europe,Government Tender,Medium
ORD01282,CUST062,PROD082,FACT11,2024-01-23,2024-01-25,488,408.8,10.4,178746.98,Middle East,Government Tender,Medium
ORD01283,CUST482,PROD118,FACT04,2024-09-27,2024-10-06,496,205.33,0.2,101639.99,South Asia,Direct,Low
ORD01284,CUST110,PROD088,FACT03,2022-12-15,2022-12-26,459,444.02,0.1,203601.37,Middle East,Government Tender,Low
ORD01285,CUST406,PROD111,FACT06,2022-01-25,2022-02-02,376,1101.82,18.4,338056.01,Asia Pacific,Distributor,Low
ORD01286,CUST309,PROD120,FACT03,2024-10-11,2024-10-25,491,621.67,14.7,260369.69,North America,Direct,High
ORD01287,CUST160,PROD033,FACT09,2023-08-22,2023-09-04,299,284.21,14.1,72996.78,Asia Pacific,Distributor,Medium
ORD01288,CUST332,PROD033,FACT04,2024-03-11,2024-03-24,353,274.65,20.2,77367.26,Europe,Direct,High
ORD01289,CUST055,PROD099,FACT04,2024-06-28,2024-07-07,354,470.93,2.6,162374.78,Asia Pacific,Distributor,Low
ORD01290,CUST249,PROD050,FACT02,2024-08-16,2024-08-25,372,511.86,4.7,181462.56,Asia Pacific,Online B2B,Medium
ORD01291,CUST464,PROD026,FACT02,2024-11-17,2024-12-01,481,334.02,11.2,142669.29,Asia Pacific,Direct,High
ORD01292,CUST256,PROD096,FACT07,2023-06-25,2023-07-07,467,398.04,13.2,161347.9,North America,Direct,Medium
ORD01293,CUST022,PROD105,FACT05,2023-05-06,2023-05-16,404,195.65,4.7,75327.6,Middle East,Government Tender,Medium
ORD01294,CUST422,PROD064,FACT03,2023-05-03,2023-05-05,394,720.58,3.5,273971.72,South Asia,Distributor,Medium
ORD01295,CUST434,PROD095,FACT06,2024-03-01,2024-03-11,403,236.03,21.0,75144.87,North America,Direct,High
ORD01296,CUST103,PROD072,FACT06,2022-06-21,2022-06-23,245,306.25,3.0,72780.31,Asia Pacific,Government Tender,High
ORD01297,CUST450,PROD015,FACT01,2022-02-07,2022-02-11,491,89.13,3.6,42187.37,Europe,Government Tender,Medium
ORD01298,CUST301,PROD091,FACT03,2022-10-26,2022-11-09,12,477.52,11.6,5065.53,South Asia,Direct,Medium
ORD01299,CUST375,PROD064,FACT12,2024-11-16,2024-11-24,394,723.93,24.4,215632.69,North America,Distributor,Medium
ORD01300,CUST264,PROD017,FACT05,2023-10-10,2023-10-24,71,320.93,3.7,21942.95,Asia Pacific,Government Tender,Medium
ORD01301,CUST236,PROD013,FACT11,2024-01-18,2024-01-27,184,498.71,14.9,78090.01,Asia Pacific,Direct,Medium
ORD01302,CUST321,PROD014,FACT11,2024-07-14,2024-07-27,104,329.44,12.6,29944.78,South Asia,Distributor,Medium
ORD01303,CUST233,PROD098,FACT07,2022-01-13,2022-01-19,11,276.07,10.3,2723.98,Middle East,Direct,High
ORD01304,CUST168,PROD101,FACT04,2022-09-16,2022-09-18,498,340.58,23.4,129920.37,South Asia,Online B2B,Medium
ORD01305,CUST233,PROD004,FACT12,2024-09-06,2024-09-10,208,421.81,18.7,71329.76,Middle East,Direct,High
ORD01306,CUST005,PROD026,FACT08,2023-09-08,2023-09-16,225,340.75,5.3,72605.31,Europe,Distributor,Medium
ORD01307,CUST045,PROD101,FACT03,2022-10-05,2022-10-08,317,334.96,7.7,98006.28,Europe,Direct,Medium
ORD01308,CUST046,PROD011,FACT06,2024-08-11,2024-08-14,382,1109.93,13.9,365058.2,Asia Pacific,Direct,Medium
ORD01309,CUST164,PROD105,FACT06,2024-12-25,2025-01-04,422,204.37,9.5,78050.95,North America,Direct,Low
ORD01310,CUST401,PROD051,FACT09,2024-03-18,2024-03-25,273,471.7,19.2,104049.47,Europe,Direct,Medium
ORD01311,CUST169,PROD107,FACT04,2023-10-18,2023-10-23,54,170.88,1.2,9116.79,Asia Pacific,Online B2B,Medium
ORD01312,CUST414,PROD082,FACT07,2024-02-22,2024-03-04,173,448.4,13.7,66945.67,South Asia,Government Tender,High
ORD01313,CUST436,PROD071,FACT10,2023-05-14,2023-05-24,247,1144.51,6.9,263188.09,Middle East,Online B2B,Medium
ORD01314,CUST335,PROD013,FACT01,2022-07-24,2022-08-01,153,465.52,12.9,62036.59,Middle East,Distributor,High
ORD01315,CUST404,PROD012,FACT11,2023-08-10,2023-08-18,106,205.98,4.6,20829.52,Asia Pacific,Direct,High
ORD01316,CUST164,PROD004,FACT01,2024-11-07,2024-11-16,159,420.32,13.0,58142.87,North America,Direct,Low
ORD01317,CUST256,PROD021,FACT02,2023-09-06,2023-09-10,106,217.35,5.7,21725.87,North America,Direct,High
ORD01318,CUST066,PROD002,FACT04,2024-09-26,2024-09-29,193,468.2,8.4,82772.14,North America,Online B2B,Medium
ORD01319,CUST429,PROD019,FACT12,2023-10-06,2023-10-08,295,219.65,14.2,55595.61,North America,Direct,High
ORD01320,CUST260,PROD106,FACT06,2024-03-31,2024-04-03,276,676.73,19.8,149795.54,Europe,Government Tender,High
ORD01321,CUST434,PROD002,FACT04,2022-02-27,2022-03-03,73,463.42,20.1,27029.9,North America,Online B2B,Low
ORD01322,CUST088,PROD058,FACT06,2023-08-20,2023-08-26,43,567.61,13.7,21063.44,Europe,Government Tender,Medium
ORD01323,CUST240,PROD018,FACT02,2022-11-11,2022-11-20,372,496.97,20.0,147898.27,North America,Distributor,Medium
ORD01324,CUST311,PROD012,FACT09,2022-06-11,2022-06-25,194,217.25,15.9,35445.21,Asia Pacific,Distributor,High
ORD01325,CUST059,PROD079,FACT11,2022-11-20,2022-12-02,129,282.27,13.7,31424.27,Europe,Direct,Medium
ORD01326,CUST170,PROD048,FACT03,2023-12-19,2023-12-31,311,519.03,1.9,158351.38,Asia Pacific,Distributor,High
ORD01327,CUST258,PROD102,FACT07,2023-08-03,2023-08-17,108,105.36,14.3,9751.7,Asia Pacific,Government Tender,Low
ORD01328,CUST046,PROD067,FACT01,2024-06-17,2024-06-21,103,271.34,11.0,24873.74,Asia Pacific,Direct,Medium
ORD01329,CUST002,PROD071,FACT08,2024-01-30,2024-02-07,435,1088.1,15.7,399011.71,Middle East,Direct,Low
ORD01330,CUST434,PROD026,FACT04,2023-05-17,2023-05-29,133,350.96,12.2,40983.0,North America,Direct,Medium
ORD01331,CUST129,PROD087,FACT11,2022-02-26,2022-03-10,250,561.86,12.7,122625.94,North America,Government Tender,Medium
ORD01332,CUST269,PROD097,FACT12,2022-10-24,2022-10-30,396,396.27,13.9,135110.63,Europe,Direct,High
ORD01333,CUST326,PROD018,FACT05,2024-10-24,2024-10-30,270,476.38,10.0,115760.34,North America,Online B2B,Low
ORD01334,CUST278,PROD114,FACT07,2023-02-14,2023-02-23,444,419.39,1.6,183229.81,South Asia,Direct,High
ORD01335,CUST017,PROD113,FACT03,2024-03-17,2024-03-28,103,352.3,15.1,30807.58,North America,Online B2B,Medium
ORD01336,CUST187,PROD011,FACT09,2023-09-12,2023-09-18,480,1068.06,14.5,438331.82,Europe,Distributor,Medium
ORD01337,CUST497,PROD008,FACT09,2024-02-18,2024-02-29,296,574.73,2.0,166717.68,Middle East,Direct,Medium
ORD01338,CUST342,PROD076,FACT08,2024-02-18,2024-02-26,238,894.03,8.3,195118.47,North America,Online B2B,Medium
ORD01339,CUST491,PROD089,FACT01,2023-07-20,2023-08-03,108,352.66,5.3,36068.65,Asia Pacific,Online B2B,Medium
ORD01340,CUST326,PROD026,FACT12,2024-09-24,2024-10-07,137,362.55,15.0,42218.95,North America,Distributor,High
ORD01341,CUST116,PROD012,FACT12,2022-06-15,2022-06-26,426,213.74,4.3,87137.95,Asia Pacific,Online B2B,Medium
ORD01342,CUST259,PROD094,FACT02,2024-02-27,2024-03-07,298,222.19,0.7,65749.13,Asia Pacific,Direct,Medium
ORD01343,CUST366,PROD084,FACT02,2023-10-28,2023-11-06,289,497.8,20.5,114372.04,Asia Pacific,Government Tender,Medium
ORD01344,CUST249,PROD029,FACT03,2022-05-08,2022-05-12,25,349.98,4.9,8320.77,Asia Pacific,Direct,Medium
ORD01345,CUST198,PROD095,FACT02,2022-03-17,2022-03-22,118,226.47,19.9,21405.49,South Asia,Direct,Low
ORD01346,CUST337,PROD114,FACT01,2024-06-05,2024-06-19,230,395.28,1.6,89459.77,Asia Pacific,Direct,Low
ORD01347,CUST227,PROD004,FACT11,2024-02-21,2024-03-01,334,436.06,17.8,119719.4,Europe,Direct,Medium
ORD01348,CUST177,PROD042,FACT05,2023-03-10,2023-03-16,256,464.59,5.6,112274.68,Europe,Distributor,Low
ORD01349,CUST243,PROD084,FACT06,2023-09-27,2023-10-10,9,509.05,8.1,4210.35,Asia Pacific,Distributor,Low
ORD01350,CUST434,PROD085,FACT07,2023-09-07,2023-09-09,119,514.31,22.8,47248.63,North America,Distributor,High
ORD01351,CUST357,PROD084,FACT10,2024-09-12,2024-09-20,119,504.91,24.6,45303.55,Asia Pacific,Direct,Medium
ORD01352,CUST495,PROD019,FACT07,2023-06-10,2023-06-14,91,226.35,21.3,16210.51,North America,Direct,Low
ORD01353,CUST035,PROD117,FACT02,2023-03-17,2023-03-20,172,297.57,21.5,40177.9,Middle East,Online B2B,Medium
ORD01354,CUST407,PROD053,FACT07,2023-08-10,2023-08-23,211,504.44,17.9,87384.65,Middle East,Online B2B,Medium
ORD01355,CUST456,PROD054,FACT02,2023-01-26,2023-02-06,314,535.76,11.5,148882.35,North America,Direct,Medium
ORD01356,CUST135,PROD048,FACT02,2022-09-01,2022-09-07,409,535.25,20.0,175133.8,Europe,Distributor,High
ORD01357,CUST306,PROD096,FACT12,2024-02-07,2024-02-09,116,376.89,2.2,42757.42,Asia Pacific,Direct,High
ORD01358,CUST010,PROD009,FACT06,2023-02-19,2023-03-01,288,301.54,3.7,83630.31,Asia Pacific,Online B2B,Low
ORD01359,CUST474,PROD079,FACT06,2023-03-03,2023-03-14,22,285.95,10.6,5624.06,Asia Pacific,Government Tender,High
ORD01360,CUST183,PROD085,FACT08,2022-09-06,2022-09-12,349,508.61,19.9,142181.42,Europe,Direct,Low
ORD01361,CUST202,PROD023,FACT05,2024-11-24,2024-12-01,55,322.81,4.7,16920.09,North America,Online B2B,Medium
ORD01362,CUST019,PROD089,FACT05,2024-04-18,2024-04-26,476,345.47,11.6,145368.25,Europe,Distributor,Medium
ORD01363,CUST023,PROD027,FACT10,2022-09-10,2022-09-20,445,277.84,24.1,93841.85,North America,Direct,Medium
ORD01364,CUST095,PROD093,FACT01,2024-05-11,2024-05-23,108,515.93,18.2,45579.32,North America,Distributor,Low
ORD01365,CUST064,PROD072,FACT04,2024-03-29,2024-04-04,441,322.89,20.2,113630.8,South Asia,Distributor,Low
ORD01366,CUST417,PROD030,FACT01,2024-05-11,2024-05-24,77,82.84,14.1,5479.29,Europe,Online B2B,Low
ORD01367,CUST450,PROD089,FACT10,2022-07-29,2022-08-03,61,336.51,14.6,17530.15,Europe,Online B2B,Medium
ORD01368,CUST220,PROD057,FACT05,2022-04-20,2022-05-03,122,354.49,4.1,41474.62,Asia Pacific,Government Tender,Medium
ORD01369,CUST096,PROD015,FACT08,2022-11-26,2022-11-30,92,84.9,13.3,6771.96,Europe,Distributor,Medium
ORD01370,CUST353,PROD037,FACT01,2022-05-22,2022-05-28,323,192.41,13.9,53509.8,Asia Pacific,Distributor,High
ORD01371,CUST265,PROD078,FACT03,2023-11-07,2023-11-18,222,168.11,20.8,29557.77,Asia Pacific,Distributor,High
ORD01372,CUST381,PROD005,FACT01,2022-03-28,2022-04-08,459,335.07,12.2,135033.88,Europe,Direct,Medium
ORD01373,CUST157,PROD049,FACT06,2022-05-20,2022-06-03,130,575.69,6.9,69675.76,South Asia,Distributor,Medium
ORD01374,CUST207,PROD017,FACT10,2023-11-05,2023-11-09,498,301.14,23.8,114275.4,Asia Pacific,Online B2B,High
ORD01375,CUST274,PROD096,FACT01,2022-01-26,2022-02-01,370,402.55,11.1,132410.77,Middle East,Direct,High
ORD01376,CUST338,PROD010,FACT10,2023-10-08,2023-10-17,441,626.98,4.9,262949.77,Asia Pacific,Government Tender,Medium
ORD01377,CUST246,PROD007,FACT12,2024-06-29,2024-07-02,248,188.64,10.5,41870.53,Asia Pacific,Distributor,High
ORD01378,CUST199,PROD077,FACT03,2022-12-28,2023-01-11,121,297.33,18.1,29465.11,Asia Pacific,Online B2B,Medium
ORD01379,CUST462,PROD105,FACT05,2022-12-26,2022-12-31,201,205.46,22.6,31964.23,Asia Pacific,Government Tender,Medium
ORD01380,CUST285,PROD098,FACT05,2024-09-22,2024-10-01,161,288.7,12.9,40484.69,Europe,Distributor,High
ORD01381,CUST498,PROD084,FACT02,2022-03-18,2022-03-24,250,506.27,22.5,98089.81,Europe,Direct,High
ORD01382,CUST372,PROD105,FACT03,2022-04-05,2022-04-14,218,194.09,13.2,36726.49,Asia Pacific,Online B2B,Medium
ORD01383,CUST083,PROD051,FACT09,2024-08-14,2024-08-21,63,514.89,6.4,30362.03,Europe,Online B2B,Medium
ORD01384,CUST317,PROD076,FACT01,2024-09-23,2024-09-25,400,857.96,19.2,277292.67,Asia Pacific,Direct,Low
ORD01385,CUST133,PROD114,FACT01,2022-08-06,2022-08-12,217,417.72,20.0,72516.19,Asia Pacific,Direct,High
ORD01386,CUST105,PROD077,FACT12,2023-01-03,2023-01-14,385,284.64,15.0,93148.44,Asia Pacific,Direct,Medium
ORD01387,CUST370,PROD117,FACT02,2022-02-21,2022-02-24,341,318.77,10.4,97395.71,Asia Pacific,Direct,Medium
ORD01388,CUST237,PROD028,FACT08,2023-11-18,2023-11-26,64,154.95,8.9,9034.2,South Asia,Government Tender,High
ORD01389,CUST069,PROD034,FACT06,2024-04-04,2024-04-15,212,526.9,18.5,91037.78,North America,Direct,Medium
ORD01390,CUST184,PROD056,FACT04,2022-02-02,2022-02-07,120,270.13,19.9,25964.9,Europe,Online B2B,Medium
ORD01391,CUST118,PROD046,FACT07,2024-05-21,2024-05-24,69,1309.65,19.1,73105.97,North America,Online B2B,Medium
ORD01392,CUST180,PROD056,FACT06,2023-10-06,2023-10-08,124,251.99,2.5,30465.59,Asia Pacific,Online B2B,Low
ORD01393,CUST271,PROD021,FACT09,2023-03-01,2023-03-07,377,201.87,13.1,66135.24,Europe,Direct,Low
ORD01394,CUST090,PROD108,FACT06,2024-02-26,2024-03-09,145,201.7,3.6,28193.63,Asia Pacific,Distributor,High
ORD01395,CUST088,PROD084,FACT02,2024-10-27,2024-11-07,296,482.36,21.2,112509.51,Europe,Government Tender,High
ORD01396,CUST083,PROD004,FACT03,2023-05-10,2023-05-24,358,425.89,2.6,148504.44,Europe,Direct,Medium
ORD01397,CUST020,PROD042,FACT09,2024-01-09,2024-01-18,129,460.22,9.9,53490.91,Middle East,Direct,Medium
ORD01398,CUST107,PROD081,FACT07,2024-02-06,2024-02-15,13,277.61,23.4,2764.44,Europe,Online B2B,Low
ORD01399,CUST329,PROD050,FACT06,2023-11-27,2023-12-10,274,525.3,0.1,143788.27,Middle East,Distributor,Low
ORD01400,CUST348,PROD082,FACT05,2022-07-18,2022-08-01,68,420.6,14.7,24396.48,North America,Distributor,High
ORD01401,CUST272,PROD046,FACT03,2023-12-16,2023-12-27,367,1421.63,0.4,519651.26,North America,Government Tender,Low
ORD01402,CUST331,PROD027,FACT04,2023-03-11,2023-03-14,270,298.08,0.2,80320.64,Middle East,Online B2B,Medium
ORD01403,CUST098,PROD101,FACT01,2022-10-15,2022-10-22,496,345.61,22.9,132166.79,Asia Pacific,Distributor,Medium
ORD01404,CUST409,PROD055,FACT05,2023-12-20,2023-12-28,133,544.83,20.6,57535.14,South Asia,Distributor,Medium
ORD01405,CUST232,PROD001,FACT07,2023-07-21,2023-08-01,62,344.13,11.6,18861.08,North America,Direct,High
ORD01406,CUST375,PROD061,FACT02,2024-03-21,2024-03-23,161,476.53,24.1,58231.49,North America,Direct,Medium
ORD01407,CUST057,PROD098,FACT11,2023-02-12,2023-02-18,26,272.37,10.1,6366.38,Middle East,Distributor,Medium
ORD01408,CUST149,PROD096,FACT12,2024-07-05,2024-07-12,247,404.53,11.7,88228.4,North America,Direct,Low
ORD01409,CUST389,PROD015,FACT08,2024-06-28,2024-07-06,189,87.12,22.9,12695.04,South Asia,Government Tender,Medium
ORD01410,CUST459,PROD045,FACT12,2023-12-18,2023-12-30,452,506.64,17.2,189613.06,Europe,Direct,Medium
ORD01411,CUST235,PROD023,FACT10,2024-04-04,2024-04-14,286,320.14,14.2,78558.51,Europe,Distributor,Low
ORD01412,CUST137,PROD099,FACT06,2024-10-22,2024-10-26,446,480.31,12.4,187655.2,Europe,Online B2B,Medium
ORD01413,CUST267,PROD046,FACT10,2022-07-04,2022-07-13,318,1418.97,11.1,401145.66,Asia Pacific,Online B2B,High
ORD01414,CUST229,PROD072,FACT03,2023-11-05,2023-11-16,337,307.9,19.3,83736.18,Asia Pacific,Distributor,Medium
ORD01415,CUST361,PROD036,FACT02,2023-08-25,2023-08-29,220,926.81,23.5,155982.12,Asia Pacific,Distributor,Medium
ORD01416,CUST321,PROD084,FACT08,2024-02-02,2024-02-14,326,507.91,22.9,127661.15,South Asia,Government Tender,Low
ORD01417,CUST447,PROD032,FACT04,2022-01-22,2022-02-01,441,214.17,3.4,91237.71,Middle East,Direct,Medium
ORD01418,CUST282,PROD062,FACT07,2022-07-31,2022-08-09,249,208.45,13.2,45052.72,Europe,Online B2B,High
ORD01419,CUST202,PROD035,FACT07,2023-04-22,2023-05-02,91,750.88,5.6,64503.6,North America,Government Tender,High
ORD01420,CUST232,PROD013,FACT10,2023-04-11,2023-04-17,36,468.63,16.5,14087.02,North America,Direct,Medium
ORD01421,CUST019,PROD057,FACT09,2024-09-15,2024-09-27,7,350.53,14.6,2095.47,Europe,Government Tender,Medium
ORD01422,CUST016,PROD040,FACT10,2022-06-21,2022-07-01,321,618.24,11.4,175831.17,North America,Online B2B,Medium
ORD01423,CUST493,PROD106,FACT08,2023-11-06,2023-11-20,202,676.18,14.8,116373.28,North America,Distributor,Medium
ORD01424,CUST056,PROD034,FACT12,2024-03-07,2024-03-11,333,539.95,19.7,144382.09,North America,Distributor,High
ORD01425,CUST357,PROD016,FACT08,2022-09-01,2022-09-09,41,316.04,18.1,10612.31,Asia Pacific,Government Tender,High
ORD01426,CUST114,PROD074,FACT07,2023-02-25,2023-03-01,32,460.7,1.7,14491.78,South Asia,Direct,Medium
ORD01427,CUST489,PROD057,FACT10,2023-01-14,2023-01-21,142,384.71,13.3,47363.19,South Asia,Distributor,High
ORD01428,CUST068,PROD061,FACT05,2022-12-07,2022-12-16,256,500.1,12.3,112278.45,Middle East,Online B2B,Low
ORD01429,CUST078,PROD055,FACT09,2024-08-11,2024-08-14,161,567.9,21.7,71591.18,Europe,Online B2B,High
ORD01430,CUST030,PROD101,FACT12,2023-11-02,2023-11-11,30,350.21,18.4,8573.14,Asia Pacific,Direct,Medium
ORD01431,CUST007,PROD061,FACT11,2022-05-03,2022-05-05,457,484.53,13.3,191979.99,Europe,Direct,High
ORD01432,CUST396,PROD102,FACT07,2024-05-21,2024-05-26,262,101.53,23.3,20402.86,South Asia,Online B2B,High
ORD01433,CUST152,PROD098,FACT12,2023-03-10,2023-03-18,10,278.83,5.3,2640.52,Asia Pacific,Distributor,Low
ORD01434,CUST487,PROD084,FACT11,2022-07-07,2022-07-09,203,524.37,10.3,95483.06,Asia Pacific,Direct,Medium
ORD01435,CUST363,PROD111,FACT03,2024-11-03,2024-11-10,359,1091.13,24.7,294961.9,Asia Pacific,Direct,Medium
ORD01436,CUST022,PROD099,FACT12,2022-03-11,2022-03-22,276,455.83,12.9,109579.71,Middle East,Distributor,Medium
ORD01437,CUST431,PROD113,FACT06,2023-10-13,2023-10-20,345,360.58,19.3,100390.88,Middle East,Distributor,High
ORD01438,CUST030,PROD096,FACT03,2024-04-16,2024-04-30,124,396.06,10.2,44102.07,Asia Pacific,Online B2B,Medium
ORD01439,CUST444,PROD111,FACT06,2023-08-14,2023-08-22,118,1079.86,13.4,110348.73,Europe,Direct,Medium
ORD01440,CUST167,PROD038,FACT08,2022-11-14,2022-11-24,268,59.13,6.8,14769.25,Europe,Online B2B,Medium
ORD01441,CUST148,PROD033,FACT09,2023-03-13,2023-03-21,278,286.76,19.4,64253.74,South Asia,Online B2B,Medium
ORD01442,CUST410,PROD062,FACT02,2022-08-15,2022-08-19,76,224.43,10.6,15248.67,South Asia,Distributor,Medium
ORD01443,CUST049,PROD107,FACT06,2022-06-29,2022-07-04,14,168.41,21.8,1843.75,Europe,Direct,Medium
ORD01444,CUST325,PROD098,FACT03,2023-06-20,2023-07-04,106,283.75,18.3,24573.32,Europe,Government Tender,High
ORD01445,CUST488,PROD001,FACT07,2022-09-27,2022-09-29,176,325.98,19.8,46012.73,North America,Direct,Medium
ORD01446,CUST298,PROD017,FACT11,2024-08-03,2024-08-09,182,300.92,12.2,48085.81,Middle East,Distributor,Low
ORD01447,CUST262,PROD027,FACT04,2023-10-21,2023-10-29,36,290.31,10.8,9322.43,South Asia,Distributor,Medium
ORD01448,CUST181,PROD022,FACT05,2022-10-12,2022-10-16,445,100.84,14.3,38456.85,Asia Pacific,Online B2B,High
ORD01449,CUST290,PROD082,FACT10,2024-11-11,2024-11-18,55,448.1,23.1,18952.39,Asia Pacific,Distributor,Medium
ORD01450,CUST122,PROD018,FACT06,2022-01-02,2022-01-15,270,460.82,12.5,108868.72,North America,Distributor,Low
