po_id,supplier_id,factory_id,product_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,unit_cost,total_cost,status,delay_days
PO00738,SUPP065,FACT06,PROD078,2024-01-08,2024-03-25,2024-05-19,3467,116.19,402830.73,Delayed,55.0
PO00739,SUPP075,FACT11,PROD056,2024-07-27,2024-09-30,2024-10-17,4201,159.54,670227.54,Delayed,17.0
PO00740,SUPP051,FACT07,PROD080,2022-03-12,2022-05-31,2022-05-31,3709,245.72,911375.48,Delivered,0.0
PO00741,SUPP035,FACT01,PROD050,2022-09-30,2022-10-24,2022-10-24,4976,359.56,1789170.56,Delivered,0.0
PO00742,SUPP043,FACT04,PROD058,2024-10-23,2024-12-07,2024-12-07,969,348.98,338161.62,Delivered,0.0
PO00743,SUPP029,FACT01,PROD018,2022-01-22,2022-03-22,,4602,360.57,1659343.14,Cancelled,
PO00744,SUPP037,FACT06,PROD080,2022-06-15,2022-07-09,2022-07-09,4277,269.36,1152052.72,Delivered,0.0
PO00745,SUPP058,FACT04,PROD081,2024-05-24,2024-07-07,2024-07-07,4638,184.7,856638.6,Delivered,0.0
PO00746,SUPP054,FACT01,PROD007,2023-05-13,2023-06-14,2023-06-14,2207,120.6,266164.2,Delivered,0.0
PO00747,SUPP039,FACT09,PROD076,2023-03-10,2023-04-22,2023-04-22,631,599.2,378095.2,Delivered,0.0
PO00748,SUPP042,FACT12,PROD098,2024-01-28,2024-02-19,2024-02-19,845,202.12,170791.4,Delivered,0.0
PO00749,SUPP028,FACT04,PROD010,2022-08-22,2022-09-18,2022-09-22,3247,427.78,1389001.66,Delayed,4.0
PO00750,SUPP029,FACT12,PROD069,2024-04-16,2024-06-14,,1933,154.64,298919.12,Pending,
PO00751,SUPP043,FACT06,PROD085,2023-10-25,2023-12-09,2023-12-09,3417,391.7,1338438.9,Delivered,0.0
PO00752,SUPP003,FACT07,PROD003,2023-12-26,2024-01-27,2024-01-27,859,353.9,304000.1,Delivered,0.0
PO00753,SUPP010,FACT08,PROD083,2023-01-11,2023-01-28,2023-02-19,2983,277.08,826529.64,Delayed,22.0
PO00754,SUPP059,FACT12,PROD109,2023-12-31,2024-01-18,2024-01-18,3318,114.98,381503.64,Delivered,0.0
PO00755,SUPP014,FACT11,PROD044,2022-10-30,2022-11-06,2022-11-06,4918,59.67,293457.06,Delivered,0.0
PO00756,SUPP076,FACT09,PROD099,2023-02-09,2023-03-07,2023-04-21,3034,356.14,1080528.76,Delayed,45.0
PO00757,SUPP047,FACT09,PROD070,2023-12-09,2024-01-10,2024-02-20,622,107.27,66721.94,Delayed,41.0
PO00758,SUPP042,FACT08,PROD014,2024-07-05,2024-07-27,2024-08-26,1256,257.82,323821.92,Delayed,30.0
PO00759,SUPP032,FACT10,PROD004,2022-01-21,2022-02-11,2022-03-30,4954,332.76,1648493.04,Delivered,47.0
PO00760,SUPP032,FACT11,PROD109,2022-09-14,2022-10-05,2022-10-05,3130,112.78,353001.4,Delivered,0.0
PO00761,SUPP042,FACT12,PROD115,2023-02-03,2023-02-25,2023-02-25,2510,372.8,935728.0,Delivered,0.0
PO00762,SUPP032,FACT12,PROD018,2022-02-20,2022-03-13,2022-03-13,1791,338.64,606504.24,Delivered,0.0
PO00763,SUPP026,FACT03,PROD093,2023-03-23,2023-04-26,,4055,358.88,1455258.4,Pending,
PO00764,SUPP001,FACT12,PROD099,2024-04-06,2024-05-24,2024-05-24,4975,388.89,1934727.75,Delivered,0.0
PO00765,SUPP056,FACT02,PROD052,2023-08-18,2023-09-15,,2663,187.85,500244.55,Pending,
PO00766,SUPP002,FACT05,PROD038,2024-03-28,2024-05-06,2024-05-06,1765,41.45,73159.25,Delivered,0.0
PO00767,SUPP030,FACT01,PROD080,2023-09-28,2023-10-05,2023-10-05,1619,265.46,429779.74,Delivered,0.0
PO00768,SUPP071,FACT03,PROD020,2024-12-08,2024-12-26,,726,241.53,175350.78,Cancelled,
PO00769,SUPP052,FACT01,PROD088,2024-02-14,2024-02-28,2024-02-28,1883,297.48,560154.84,Delivered,0.0
PO00770,SUPP009,FACT03,PROD099,2024-08-30,2024-11-02,2024-11-17,2563,378.85,970992.55,Delivered,15.0
PO00771,SUPP022,FACT04,PROD044,2023-02-01,2023-03-01,2023-03-23,850,60.87,51739.5,Delivered,22.0
PO00772,SUPP034,FACT07,PROD051,2023-11-14,2023-12-12,2023-12-12,1191,348.74,415349.34,Delivered,0.0
PO00773,SUPP049,FACT12,PROD019,2024-11-16,2024-12-09,2024-12-09,3102,152.43,472837.86,Delivered,0.0
PO00774,SUPP001,FACT12,PROD120,2023-12-12,2024-01-29,2024-01-29,2081,460.44,958175.64,Delivered,0.0
PO00775,SUPP073,FACT05,PROD068,2023-06-13,2023-06-20,2023-06-20,1558,54.0,84132.0,Delivered,0.0
PO00776,SUPP053,FACT05,PROD097,2023-11-16,2024-01-04,2024-02-27,1160,286.37,332189.2,Delayed,54.0
PO00777,SUPP040,FACT01,PROD066,2023-09-05,2023-09-29,2023-09-29,4379,867.71,3799702.09,Delivered,0.0
PO00778,SUPP045,FACT08,PROD013,2022-07-05,2022-07-26,2022-07-26,962,341.01,328051.62,Delivered,0.0
PO00779,SUPP068,FACT04,PROD062,2023-11-27,2023-12-26,2023-12-26,1105,157.85,174424.25,Delivered,0.0
PO00780,SUPP009,FACT10,PROD061,2022-08-03,2022-10-06,2022-10-06,4239,359.8,1525192.2,Delivered,0.0
PO00781,SUPP022,FACT05,PROD109,2022-08-04,2022-09-01,2022-09-01,1800,111.56,200808.0,Delivered,0.0
PO00782,SUPP018,FACT02,PROD030,2022-01-29,2022-02-19,2022-02-19,3221,61.64,198542.44,Delivered,0.0
PO00783,SUPP076,FACT12,PROD098,2022-04-12,2022-05-08,2022-05-08,4203,200.35,842071.05,Delivered,0.0
PO00784,SUPP043,FACT01,PROD030,2022-05-03,2022-06-17,2022-07-31,3062,61.53,188404.86,Delayed,44.0
PO00785,SUPP039,FACT09,PROD051,2022-02-23,2022-04-07,2022-05-26,3478,374.51,1302545.78,Delayed,49.0
PO00786,SUPP073,FACT02,PROD118,2023-09-08,2023-09-15,2023-10-19,3612,141.25,510195.0,Delayed,34.0
PO00787,SUPP006,FACT06,PROD088,2023-07-11,2023-07-29,2023-07-29,406,298.41,121154.46,Delivered,0.0
PO00788,SUPP048,FACT01,PROD048,2022-04-24,2022-05-06,2022-05-06,4441,351.22,1559768.02,Delivered,0.0
PO00789,SUPP007,FACT01,PROD108,2024-05-04,2024-06-05,2024-06-11,4670,155.94,728239.8,Delayed,6.0
PO00790,SUPP080,FACT09,PROD033,2023-11-07,2024-01-30,2024-01-30,1667,215.18,358705.06,Delivered,0.0
PO00791,SUPP069,FACT04,PROD105,2024-09-03,2024-10-07,2024-10-15,1673,153.77,257257.21,Delayed,8.0
PO00792,SUPP016,FACT09,PROD113,2023-12-02,2024-01-17,2024-02-12,1715,267.31,458436.65,Delivered,26.0
PO00793,SUPP001,FACT11,PROD074,2022-10-19,2022-12-06,2022-12-06,3249,336.24,1092443.76,Delivered,0.0
PO00794,SUPP037,FACT05,PROD082,2022-09-18,2022-10-12,,4546,343.12,1559823.52,Pending,
PO00795,SUPP037,FACT07,PROD019,2023-07-18,2023-08-11,,1645,170.81,280982.45,Pending,
PO00796,SUPP064,FACT01,PROD071,2022-02-18,2022-03-06,,2039,783.09,1596720.51,Pending,
PO00797,SUPP062,FACT06,PROD057,2024-10-26,2024-12-24,2025-02-19,2836,267.29,758034.44,Delayed,57.0
PO00798,SUPP072,FACT08,PROD019,2023-01-14,2023-02-12,2023-02-12,578,147.47,85237.66,Delivered,0.0
PO00799,SUPP061,FACT01,PROD088,2022-08-12,2022-09-15,2022-10-07,2654,283.77,753125.58,Delivered,22.0
PO00800,SUPP033,FACT09,PROD079,2024-11-12,2024-11-25,2024-11-28,3245,189.59,615219.55,Delayed,3.0
PO00801,SUPP066,FACT03,PROD041,2024-10-04,2024-11-01,2024-11-01,2457,828.26,2035034.82,Delivered,0.0
PO00802,SUPP030,FACT01,PROD042,2023-10-19,2023-10-26,2023-10-26,113,335.06,37861.78,Delivered,0.0
PO00803,SUPP020,FACT01,PROD087,2022-04-20,2022-05-28,2022-07-24,4010,351.66,1410156.6,Delivered,57.0
PO00804,SUPP060,FACT11,PROD052,2023-12-25,2024-01-07,2024-01-07,2862,185.58,531129.96,Delivered,0.0
PO00805,SUPP074,FACT06,PROD116,2023-07-07,2023-07-20,2023-07-20,2871,640.7,1839449.7,Delivered,0.0
PO00806,SUPP024,FACT11,PROD004,2024-10-02,2024-10-21,2024-10-21,4077,335.07,1366080.39,Delivered,0.0
PO00807,SUPP004,FACT06,PROD102,2023-11-29,2024-01-24,2024-02-09,151,75.02,11328.02,Delayed,16.0
PO00808,SUPP037,FACT01,PROD004,2023-12-27,2024-01-20,,3398,310.56,1055282.88,Pending,
PO00809,SUPP004,FACT03,PROD005,2022-11-02,2022-12-28,2022-12-28,3348,230.54,771847.92,Delivered,0.0
PO00810,SUPP077,FACT07,PROD041,2024-08-16,2024-10-11,2024-10-11,3144,843.83,2653001.52,Delivered,0.0
PO00811,SUPP077,FACT10,PROD108,2024-08-11,2024-10-06,2024-10-06,2941,146.36,430444.76,Delivered,0.0
PO00812,SUPP018,FACT03,PROD087,2023-09-13,2023-10-04,2023-10-04,3185,361.7,1152014.5,Delivered,0.0
PO00813,SUPP066,FACT03,PROD104,2023-09-22,2023-10-20,2023-10-20,1230,84.32,103713.6,Delivered,0.0
PO00814,SUPP048,FACT03,PROD117,2024-05-26,2024-06-07,2024-06-07,2936,237.18,696360.48,Delivered,0.0
PO00815,SUPP033,FACT12,PROD101,2023-07-10,2023-07-23,2023-07-23,2778,281.29,781423.62,Delivered,0.0
PO00816,SUPP058,FACT07,PROD061,2022-03-08,2022-04-21,2022-04-21,2742,404.08,1107987.36,Delivered,0.0
PO00817,SUPP073,FACT04,PROD075,2024-04-14,2024-04-21,2024-04-21,448,466.94,209189.12,Delivered,0.0
PO00818,SUPP028,FACT04,PROD055,2022-07-25,2022-08-21,2022-08-21,454,418.22,189871.88,Delivered,0.0
PO00819,SUPP035,FACT03,PROD075,2024-02-25,2024-03-20,2024-03-20,2923,416.29,1216815.67,Delivered,0.0
PO00820,SUPP010,FACT10,PROD013,2022-06-04,2022-06-21,2022-06-21,3318,344.01,1141425.18,Delivered,0.0
PO00821,SUPP065,FACT11,PROD014,2024-12-08,2025-02-23,2025-03-23,2744,242.37,665063.28,Delivered,28.0
PO00822,SUPP042,FACT09,PROD060,2024-02-22,2024-03-15,2024-05-07,2132,147.35,314150.2,Delayed,53.0
PO00823,SUPP009,FACT02,PROD072,2023-08-08,2023-10-11,2023-10-11,2517,216.29,544401.93,Delivered,0.0
PO00824,SUPP060,FACT04,PROD025,2023-12-09,2023-12-22,2023-12-25,4522,168.19,760555.18,Delayed,3.0
PO00825,SUPP015,FACT08,PROD082,2022-06-28,2022-08-16,2022-09-16,4365,332.84,1452846.6,Delivered,31.0
PO00826,SUPP057,FACT06,PROD115,2024-12-07,2025-01-18,2025-01-31,1971,398.53,785502.63,Delayed,13.0
PO00827,SUPP069,FACT07,PROD044,2024-12-31,2025-02-03,2025-02-03,4009,65.32,261867.88,Delivered,0.0
PO00828,SUPP022,FACT07,PROD108,2022-04-23,2022-05-21,,1590,145.36,231122.4,Pending,
PO00829,SUPP064,FACT02,PROD082,2024-01-27,2024-02-12,2024-03-17,2439,340.56,830625.84,Delivered,34.0
PO00830,SUPP041,FACT04,PROD010,2024-06-15,2024-08-12,,4898,450.93,2208655.14,Pending,
PO00831,SUPP071,FACT10,PROD071,2024-03-31,2024-04-18,2024-04-18,2513,764.69,1921665.97,Delivered,0.0
PO00832,SUPP056,FACT10,PROD050,2022-06-08,2022-07-06,2022-07-06,3418,334.25,1142466.5,Delivered,0.0
PO00833,SUPP023,FACT06,PROD044,2024-02-25,2024-03-21,,3035,67.83,205864.05,Pending,
PO00834,SUPP025,FACT03,PROD014,2024-11-19,2024-12-07,2025-02-04,729,236.86,172670.94,Delivered,59.0
PO00835,SUPP006,FACT09,PROD015,2022-09-08,2022-09-26,2022-11-15,797,54.66,43564.02,Delayed,50.0
PO00836,SUPP034,FACT04,PROD016,2022-04-23,2022-05-21,2022-05-21,2903,245.77,713470.31,Delivered,0.0
PO00837,SUPP063,FACT10,PROD002,2022-09-16,2022-10-04,2022-10-04,1371,297.91,408434.61,Delivered,0.0
PO00838,SUPP009,FACT02,PROD030,2022-04-17,2022-06-20,,3798,58.15,220853.7,Pending,
PO00839,SUPP060,FACT06,PROD030,2023-07-29,2023-08-11,2023-08-11,4200,60.13,252546.0,Delivered,0.0
PO00840,SUPP049,FACT01,PROD082,2024-09-17,2024-10-10,2024-10-10,4839,344.05,1664857.95,Delivered,0.0
PO00841,SUPP051,FACT06,PROD031,2023-03-03,2023-05-22,,583,751.83,438316.89,Pending,
PO00842,SUPP060,FACT12,PROD108,2024-05-08,2024-05-21,,1868,157.94,295031.92,Pending,
PO00843,SUPP070,FACT10,PROD112,2024-07-06,2024-07-18,2024-08-24,4250,70.94,301495.0,Delayed,37.0
PO00844,SUPP037,FACT01,PROD077,2023-09-19,2023-10-13,2023-10-13,2391,228.02,545195.82,Delivered,0.0
PO00845,SUPP031,FACT08,PROD020,2023-04-20,2023-05-06,2023-05-06,2472,256.04,632930.88,Delivered,0.0
PO00846,SUPP041,FACT05,PROD049,2023-07-06,2023-09-02,2023-09-02,4595,400.5,1840297.5,Delivered,0.0
PO00847,SUPP062,FACT06,PROD114,2022-12-10,2023-02-07,2023-02-07,1518,288.76,438337.68,Delivered,0.0
PO00848,SUPP058,FACT02,PROD035,2023-09-20,2023-11-03,,4957,503.44,2495552.08,Pending,
PO00849,SUPP014,FACT02,PROD023,2022-05-16,2022-05-23,2022-05-23,4535,212.68,964503.8,Delivered,0.0
PO00850,SUPP036,FACT12,PROD106,2022-10-04,2022-12-03,2022-12-03,1285,444.52,571208.2,Delivered,0.0
PO00851,SUPP036,FACT09,PROD097,2022-01-31,2022-04-01,2022-05-15,2764,289.87,801200.68,Delivered,44.0
PO00852,SUPP079,FACT03,PROD102,2022-09-04,2022-11-01,,1758,70.55,124026.9,Pending,
PO00853,SUPP008,FACT06,PROD099,2023-02-15,2023-03-18,2023-05-07,1195,381.47,455856.65,Delayed,50.0
PO00854,SUPP026,FACT10,PROD115,2022-01-27,2022-03-02,2022-03-02,1525,373.32,569313.0,Delivered,0.0
PO00855,SUPP036,FACT05,PROD100,2022-03-14,2022-05-13,2022-06-03,3973,447.73,1778831.29,Delivered,21.0
PO00856,SUPP048,FACT12,PROD061,2023-11-04,2023-11-16,,2971,385.88,1146449.48,Pending,
PO00857,SUPP028,FACT04,PROD084,2023-04-21,2023-05-18,2023-05-18,1905,376.6,717423.0,Delivered,0.0
PO00858,SUPP068,FACT10,PROD055,2022-10-14,2022-11-12,2022-11-12,3274,394.54,1291723.96,Delivered,0.0
PO00859,SUPP062,FACT02,PROD067,2022-07-31,2022-09-28,2022-09-28,4014,201.05,807014.7,Delivered,0.0
PO00860,SUPP080,FACT08,PROD008,2023-02-05,2023-04-30,2023-04-30,3429,345.82,1185816.78,Delivered,0.0
PO00861,SUPP076,FACT10,PROD040,2023-10-17,2023-11-12,2023-11-12,4988,379.62,1893544.56,Delivered,0.0
PO00862,SUPP080,FACT07,PROD059,2024-11-23,2025-02-15,2025-03-11,1654,187.59,310273.86,Delayed,24.0
PO00863,SUPP051,FACT11,PROD032,2023-05-13,2023-08-01,2023-08-01,3329,153.41,510701.89,Delivered,0.0
PO00864,SUPP042,FACT02,PROD093,2024-04-27,2024-05-19,2024-05-19,601,403.05,242233.05,Delivered,0.0
PO00865,SUPP029,FACT06,PROD007,2022-04-08,2022-06-06,2022-07-23,2054,130.2,267430.8,Delayed,47.0
PO00866,SUPP010,FACT08,PROD002,2023-01-01,2023-01-18,2023-02-04,1886,293.44,553427.84,Delayed,17.0
PO00867,SUPP039,FACT07,PROD085,2023-04-08,2023-05-21,2023-05-21,1174,374.98,440226.52,Delivered,0.0
PO00868,SUPP001,FACT01,PROD006,2022-01-28,2022-03-17,2022-03-17,1432,525.32,752258.24,Delivered,0.0
PO00869,SUPP039,FACT05,PROD092,2023-12-14,2024-01-26,2024-01-26,1820,273.06,496969.2,Delivered,0.0
PO00870,SUPP021,FACT02,PROD112,2022-09-30,2022-10-09,2022-10-09,3913,69.46,271796.98,Delivered,0.0
PO00871,SUPP065,FACT06,PROD106,2024-04-05,2024-06-21,2024-06-21,3450,427.6,1475220.0,Delivered,0.0
PO00872,SUPP015,FACT07,PROD036,2022-07-21,2022-09-08,2022-09-08,84,718.63,60364.92,Delivered,0.0
PO00873,SUPP004,FACT07,PROD032,2023-03-26,2023-05-21,2023-05-21,2254,168.91,380723.14,Delivered,0.0
PO00874,SUPP060,FACT03,PROD045,2022-01-19,2022-02-01,2022-02-01,3394,360.96,1225098.24,Delivered,0.0
PO00875,SUPP061,FACT07,PROD042,2022-11-07,2022-12-11,2022-12-11,3064,336.39,1030698.96,Delivered,0.0
PO00876,SUPP020,FACT05,PROD053,2023-02-16,2023-03-26,2023-03-28,4541,390.1,1771444.1,Delivered,2.0
PO00877,SUPP010,FACT08,PROD110,2024-01-12,2024-01-29,2024-01-29,4352,89.29,388590.08,Delivered,0.0
PO00878,SUPP034,FACT12,PROD009,2023-09-16,2023-10-14,2023-10-14,1830,210.41,385050.3,Delivered,0.0
PO00879,SUPP048,FACT08,PROD075,2024-01-02,2024-01-14,2024-01-14,1678,446.46,749159.88,Delivered,0.0
PO00880,SUPP033,FACT07,PROD087,2023-09-27,2023-10-10,2023-10-10,1379,328.63,453180.77,Delivered,0.0
PO00881,SUPP061,FACT06,PROD114,2023-05-13,2023-06-16,2023-06-16,1609,264.08,424904.72,Delivered,0.0
PO00882,SUPP010,FACT02,PROD075,2022-09-01,2022-09-18,2022-09-18,854,438.51,374487.54,Delivered,0.0
PO00883,SUPP054,FACT06,PROD049,2023-11-21,2023-12-23,2023-12-31,2559,422.43,1080998.37,Delivered,8.0
PO00884,SUPP065,FACT12,PROD002,2023-07-31,2023-10-16,2023-11-08,4397,292.41,1285726.77,Delayed,23.0
PO00885,SUPP077,FACT11,PROD067,2023-05-30,2023-07-25,,1340,181.0,242540.0,Cancelled,
PO00886,SUPP001,FACT09,PROD011,2022-07-26,2022-09-12,2022-09-12,4354,863.06,3757763.24,Delivered,0.0
PO00887,SUPP005,FACT02,PROD050,2024-08-05,2024-09-07,2024-09-22,2636,311.82,821957.52,Delayed,15.0
PO00888,SUPP080,FACT01,PROD035,2023-01-29,2023-04-23,2023-04-23,4980,471.98,2350460.4,Delivered,0.0
PO00889,SUPP015,FACT11,PROD015,2024-11-10,2024-12-29,2024-12-29,2600,52.34,136084.0,Delivered,0.0
PO00890,SUPP028,FACT05,PROD107,2023-12-19,2024-01-15,,1005,106.42,106952.1,Cancelled,
PO00891,SUPP023,FACT11,PROD075,2022-07-21,2022-08-15,2022-08-15,4659,429.7,2001972.3,Delivered,0.0
PO00892,SUPP017,FACT06,PROD031,2022-04-30,2022-05-23,2022-05-23,629,836.72,526296.88,Delivered,0.0
PO00893,SUPP013,FACT03,PROD092,2023-01-24,2023-02-24,2023-02-24,1987,237.17,471256.79,Delivered,0.0
PO00894,SUPP014,FACT08,PROD062,2022-08-22,2022-08-29,2022-08-29,2047,171.88,351838.36,Delivered,0.0
PO00895,SUPP011,FACT07,PROD028,2023-08-25,2023-10-13,2023-10-13,1715,120.07,205920.05,Delivered,0.0
PO00896,SUPP028,FACT02,PROD096,2023-12-13,2024-01-09,2024-01-09,2180,293.24,639263.2,Delivered,0.0
PO00897,SUPP042,FACT12,PROD025,2024-09-08,2024-09-30,2024-09-30,3790,159.55,604694.5,Delivered,0.0
PO00898,SUPP061,FACT07,PROD084,2024-05-06,2024-06-09,2024-06-09,2550,350.25,893137.5,Delivered,0.0
PO00899,SUPP064,FACT01,PROD092,2022-03-17,2022-04-02,2022-04-02,1692,239.08,404523.36,Delivered,0.0
PO00900,SUPP031,FACT09,PROD025,2023-10-11,2023-10-27,,4762,165.02,785825.24,Cancelled,
PO00901,SUPP073,FACT07,PROD075,2023-10-12,2023-10-19,,1547,482.55,746504.85,Pending,
PO00902,SUPP010,FACT06,PROD083,2023-05-11,2023-05-28,2023-07-13,4652,294.61,1370525.72,Delivered,46.0
PO00903,SUPP008,FACT02,PROD092,2024-04-09,2024-05-10,2024-05-10,3254,261.17,849847.18,Delivered,0.0
PO00904,SUPP021,FACT03,PROD001,2023-04-28,2023-05-07,2023-06-18,671,232.34,155900.14,Delayed,42.0
PO00905,SUPP077,FACT01,PROD059,2024-12-19,2025-02-13,2025-02-13,3194,185.16,591401.04,Delivered,0.0
PO00906,SUPP059,FACT10,PROD069,2024-09-17,2024-10-05,2024-10-05,2001,155.22,310595.22,Delivered,0.0
PO00907,SUPP050,FACT05,PROD074,2023-09-11,2023-10-24,2023-12-03,1509,381.14,575140.26,Delivered,40.0
PO00908,SUPP069,FACT09,PROD042,2023-07-04,2023-08-07,2023-08-10,342,306.46,104809.32,Delayed,3.0
PO00909,SUPP070,FACT06,PROD110,2023-10-08,2023-10-20,2023-11-20,704,89.07,62705.28,Delivered,31.0
PO00910,SUPP030,FACT05,PROD034,2023-05-17,2023-05-24,2023-05-24,3034,408.8,1240299.2,Delivered,0.0
PO00911,SUPP017,FACT12,PROD100,2024-04-25,2024-05-18,2024-05-18,3893,461.88,1798098.84,Delivered,0.0
PO00912,SUPP075,FACT03,PROD066,2022-02-22,2022-04-28,2022-04-28,2854,935.57,2670116.78,Delivered,0.0
PO00913,SUPP020,FACT05,PROD018,2023-03-26,2023-05-03,2023-05-03,2764,379.45,1048799.8,Delivered,0.0
PO00914,SUPP048,FACT08,PROD077,2022-03-03,2022-03-15,2022-03-15,1671,233.01,389359.71,Delivered,0.0
PO00915,SUPP073,FACT12,PROD115,2024-11-12,2024-11-19,2024-11-19,4064,362.97,1475110.08,Delivered,0.0
PO00916,SUPP002,FACT02,PROD005,2022-02-13,2022-03-24,2022-03-24,3303,215.38,711400.14,Delivered,0.0
PO00917,SUPP037,FACT05,PROD020,2024-03-30,2024-04-23,2024-04-23,2896,227.0,657392.0,Delivered,0.0
PO00918,SUPP001,FACT06,PROD066,2023-10-21,2023-12-08,2024-01-22,4930,900.35,4438725.5,Delayed,45.0
PO00919,SUPP004,FACT10,PROD075,2023-12-29,2024-02-23,2024-03-07,4912,451.88,2219634.56,Delayed,13.0
PO00920,SUPP054,FACT08,PROD062,2024-05-01,2024-06-02,2024-06-02,3555,164.26,583944.3,Delivered,0.0
PO00921,SUPP025,FACT08,PROD094,2022-02-16,2022-03-06,2022-03-06,568,166.53,94589.04,Delivered,0.0
PO00922,SUPP003,FACT05,PROD096,2024-03-30,2024-05-01,2024-05-01,2735,294.38,805129.3,Delivered,0.0
PO00923,SUPP009,FACT09,PROD032,2024-11-13,2025-01-16,2025-01-16,77,164.7,12681.9,Delivered,0.0
PO00924,SUPP076,FACT04,PROD058,2022-03-30,2022-04-25,,315,398.9,125653.5,Pending,
PO00925,SUPP074,FACT12,PROD050,2024-01-05,2024-01-18,2024-01-18,1356,313.19,424685.64,Delivered,0.0
PO00926,SUPP034,FACT09,PROD038,2022-06-27,2022-07-25,2022-07-25,4103,46.58,191117.74,Delivered,0.0
PO00927,SUPP043,FACT11,PROD055,2024-10-15,2024-11-29,,3504,416.88,1460747.52,Pending,
PO00928,SUPP074,FACT07,PROD028,2024-12-18,2024-12-31,2025-01-11,860,123.19,105943.4,Delayed,11.0
PO00929,SUPP022,FACT06,PROD074,2024-06-19,2024-07-17,2024-07-17,4726,388.42,1835672.92,Delivered,0.0
PO00930,SUPP070,FACT04,PROD086,2023-03-14,2023-03-26,2023-03-26,3440,594.57,2045320.8,Delivered,0.0
PO00931,SUPP002,FACT02,PROD119,2023-03-02,2023-04-10,2023-04-10,660,123.73,81661.8,Delivered,0.0
PO00932,SUPP066,FACT08,PROD081,2024-08-25,2024-09-22,2024-10-22,4338,165.61,718416.18,Delayed,30.0
PO00933,SUPP032,FACT06,PROD022,2023-05-01,2023-05-22,,2324,67.53,156939.72,Pending,
PO00934,SUPP016,FACT12,PROD043,2023-04-05,2023-05-21,2023-05-21,4596,114.15,524633.4,Delivered,0.0
PO00935,SUPP076,FACT03,PROD083,2024-07-09,2024-08-04,2024-08-04,252,255.55,64398.6,Delivered,0.0
PO00936,SUPP001,FACT07,PROD081,2024-11-04,2024-12-22,2025-01-25,451,160.59,72426.09,Delivered,34.0
PO00937,SUPP072,FACT10,PROD088,2024-01-18,2024-02-16,2024-02-16,2077,312.24,648522.48,Delivered,0.0
PO00938,SUPP048,FACT07,PROD036,2022-02-20,2022-03-04,2022-03-04,3900,780.07,3042273.0,Delivered,0.0
PO00939,SUPP050,FACT06,PROD096,2022-11-05,2022-12-18,2022-12-18,939,291.31,273540.09,Delivered,0.0
PO00940,SUPP013,FACT02,PROD120,2024-11-23,2024-12-24,2024-12-24,228,490.73,111886.44,Delivered,0.0
PO00941,SUPP015,FACT08,PROD110,2024-10-01,2024-11-19,,2029,86.64,175792.56,Pending,
PO00942,SUPP053,FACT01,PROD052,2023-09-27,2023-11-15,2023-11-15,2560,164.24,420454.4,Delivered,0.0
PO00943,SUPP044,FACT01,PROD036,2022-07-24,2022-09-10,2022-09-10,2932,779.64,2285904.48,Delivered,0.0
PO00944,SUPP008,FACT06,PROD028,2024-01-10,2024-02-10,2024-02-10,4034,124.69,502999.46,Delivered,0.0
PO00945,SUPP074,FACT05,PROD078,2024-12-29,2025-01-11,2025-01-18,2094,107.7,225523.8,Delayed,7.0
PO00946,SUPP046,FACT09,PROD058,2023-06-17,2023-06-27,2023-06-27,3033,389.84,1182384.72,Delivered,0.0
PO00947,SUPP069,FACT12,PROD036,2022-04-18,2022-05-22,2022-06-12,400,815.77,326308.0,Delayed,21.0
PO00948,SUPP019,FACT07,PROD070,2024-05-25,2024-07-06,2024-07-25,4332,117.54,509183.28,Delivered,19.0
PO00949,SUPP038,FACT02,PROD009,2022-09-08,2022-09-21,2022-11-11,3468,199.76,692767.68,Delayed,51.0
PO00950,SUPP011,FACT12,PROD021,2022-05-15,2022-07-03,2022-08-27,3880,143.64,557323.2,Delayed,55.0
PO00951,SUPP043,FACT07,PROD064,2023-11-20,2024-01-04,2024-01-04,2017,517.74,1044281.58,Delivered,0.0
PO00952,SUPP020,FACT03,PROD076,2023-02-11,2023-03-21,2023-04-19,4454,634.84,2827577.36,Delayed,29.0
PO00953,SUPP020,FACT01,PROD061,2022-04-12,2022-05-20,2022-05-20,2274,375.37,853591.38,Delivered,0.0
PO00954,SUPP021,FACT11,PROD094,2023-11-24,2023-12-03,2023-12-03,4572,158.15,723061.8,Delivered,0.0
PO00955,SUPP057,FACT08,PROD095,2023-02-08,2023-03-22,2023-04-30,2837,154.5,438316.5,Delivered,39.0
PO00956,SUPP050,FACT12,PROD040,2024-03-24,2024-05-06,2024-05-06,4676,361.16,1688784.16,Delivered,0.0
PO00957,SUPP074,FACT03,PROD056,2024-10-22,2024-11-04,,4393,162.42,713511.06,Pending,
PO00958,SUPP026,FACT11,PROD004,2024-05-04,2024-06-07,,4361,329.78,1438170.58,Pending,
PO00959,SUPP030,FACT08,PROD031,2024-10-23,2024-10-30,2024-10-30,4858,854.15,4149460.7,Delivered,0.0
PO00960,SUPP073,FACT07,PROD027,2024-07-30,2024-08-06,2024-08-06,487,205.19,99927.53,Delivered,0.0
PO00961,SUPP031,FACT12,PROD058,2024-10-17,2024-11-02,2024-11-02,2408,390.24,939697.92,Delivered,0.0
